feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_187,label
0.148406,0.605947,0.075584,0.337542,0.205750,0.841155,0.029960,0.907611,0.491970,0.369088,0.306744,0.129416,0.077702,0.824288,0.381468,0.495100,0.623880,0.746590,0.513703,0.608730,0.253280,0.937279,0.717916,0.243898,0.243675,0.798896,0.998942,0.196781,0.414963,0.362946,0.542774,0.835517,0.089247,0.020009,0.272757,0.072375,0.779904,0.485853,0.675482,0.317419,0.219637,0.892403,0.131413,0.656389,0.724447,0.395856,0.635003,0.047499,0.660370,0.432229,0.712915,0.677142,0.815253,0.917507,0.438541,0.977058,0.725150,0.141794,0.520747,0.673327,0.557538,0.270902,0.968900,0.020256,0.373684,0.352094,0.454542,0.403239,0.020579,0.662213,0.331005,0.990745,0.846241,0.426061,0.064301,0.963527,0.632781,0.561036,0.919643,0.301301,0.608818,0.738847,0.310470,0.962311,0.578439,0.911156,0.382960,0.811251,0.651678,0.233553,0.508142,0.244329,0.966122,0.189187,0.985135,0.259049,0.437820,0.978577,0.497883,0.200748,0.999729,0.342575,0.289547,0.958654,0.274551,0.086887,0.122540,0.529727,0.334080,0.752735,0.130372,0.107259,0.282398,0.643981,0.724556,0.031389,0.950061,0.856913,0.977638,0.346539,0.358436,0.047562,0.732072,0.824366,0.793598,0.106380,0.221092,0.985799,0.527755,0.034013,0.229354,0.460906,0.391356,0.837747,0.083486,0.022918,0.467337,0.406159,0.971969,0.683853,0.793227,0.026864,0.861859,0.206235,0.704199,0.892795,0.967782,0.451288,0.904928,0.331575,0.241388,0.267464,0.042973,0.754563,0.535886,0.266948,0.092405,0.876144,0.583450,0.262731,0.709918,0.603552,0.986422,0.234738,0.270011,0.636650,0.819907,0.472633,0.666692,0.510176,0.504695,0.494874,0.354519,0.639591,0.426421,0.407069,0.946549,0.076135,0.374056,0.025539,0.990752,0.774565,0.979866,0.897520,0.476689,0.507213,0.816153,0.957101,1.000000
0.948676,0.268382,0.421841,0.628489,0.279607,0.819591,0.507007,0.161872,0.210511,0.275456,0.830757,0.250841,0.241434,0.462662,0.787482,0.036419,0.113348,0.197182,0.028710,0.148324,0.737214,0.099217,0.628887,0.873554,0.291759,0.817723,0.711592,0.599399,0.311458,0.481568,0.770751,0.230466,0.031617,0.377169,0.289411,0.169431,0.733497,0.181179,0.225213,0.484536,0.610644,0.928868,0.059786,0.765882,0.858094,0.418895,0.899717,0.034708,0.630909,0.675543,0.834641,0.112512,0.338835,0.729498,0.793553,0.888908,0.188595,0.250514,0.985578,0.788100,0.307980,0.115132,0.693108,0.232310,0.879173,0.995451,0.512366,0.484401,0.245522,0.032447,0.904559,0.137898,0.009427,0.101970,0.430184,0.731934,0.386388,0.053120,0.772995,0.514893,0.127537,0.095330,0.316022,0.510066,0.748376,0.501557,0.830922,0.022728,0.739345,0.696278,0.231397,0.452817,0.447765,0.028901,0.236538,0.428307,0.058596,0.017030,0.431340,0.723111,0.261196,0.975007,0.887182,0.253066,0.444138,0.594304,0.774519,0.347715,0.002395,0.242856,0.684175,0.286095,0.634418,0.540287,0.084218,0.928492,0.238867,0.836904,0.037910,0.047590,0.395436,0.946315,0.128409,0.025509,0.765080,0.589600,0.394759,0.484716,0.740391,0.444906,0.851501,0.451931,0.909378,0.774130,0.314660,0.077997,0.055790,0.080956,0.507880,0.496384,0.086147,0.286621,0.062441,0.310866,0.987167,0.037218,0.594605,0.869182,0.834654,0.343997,0.709160,0.381180,0.389787,0.037427,0.099015,0.477069,0.879247,0.854831,0.100182,0.781869,0.961285,0.621735,0.031264,0.757423,0.126486,0.075362,0.421530,0.300226,0.913655,0.417682,0.965879,0.707080,0.507996,0.997306,0.685986,0.692319,0.348536,0.248290,0.256842,0.534462,0.783951,0.384588,0.050043,0.652816,0.177690,0.719112,0.375061,0.614493,1.000000
0.492281,0.484760,0.549516,0.391427,0.498297,0.677139,0.440078,0.431518,0.481863,0.421203,0.752460,0.312566,0.587000,0.662247,0.506017,0.567940,0.472974,0.430718,0.422012,0.450807,0.611307,0.418298,0.381150,0.653169,0.403635,0.337623,0.544699,0.350936,0.509442,0.395596,0.584300,0.451451,0.550930,0.302731,0.520668,0.469922,0.369781,0.637897,0.457861,0.477232,0.696751,0.570440,0.580284,0.647152,0.425815,0.488306,0.358146,0.411021,0.521890,0.411481,0.493354,0.375612,0.493003,0.530798,0.601196,0.464725,0.542279,0.621454,0.469875,0.353849,0.377764,0.556800,0.398731,0.630347,0.437241,0.662739,0.492402,0.503899,0.578563,0.577658,0.605296,0.575561,0.425305,0.511737,0.388790,0.556601,0.347858,0.555327,0.718032,0.310876,0.537705,0.508097,0.424307,0.517005,0.597366,0.519463,0.438537,0.529222,0.353827,0.369168,0.487257,0.364927,0.327744,0.413286,0.507216,0.511198,0.377744,0.346494,0.604267,0.320455,0.449975,0.480209,0.437592,0.443255,0.457569,0.382574,0.536542,0.526788,0.445194,0.445983,0.389021,0.507913,0.341836,0.420613,0.607684,0.580326,0.463141,0.530770,0.514057,0.445448,0.374167,0.583275,0.397956,0.385072,0.383464,0.647878,0.510645,0.382816,0.448142,0.545852,0.449113,0.479121,0.445981,0.682536,0.473401,0.477592,0.588683,0.218113,0.655362,0.565138,0.494459,0.422985,0.520544,0.611387,0.568630,0.520713,0.480750,0.511034,0.532629,0.456542,0.619213,0.358605,0.523271,0.377209,0.461938,0.630565,0.881946,0.488953,0.354496,0.512568,0.263218,0.375212,0.634530,0.749742,0.509570,0.517625,0.603125,0.444680,0.374040,0.409538,0.516701,0.369959,0.602547,0.638790,0.562518,0.583630,0.762616,0.578688,0.355841,0.648992,0.544012,0.520260,0.512762,0.498151,0.438740,0.371904,0.559686,0.531294,0.000000
0.168402,0.372541,0.163084,0.337840,0.015582,0.448895,0.839425,0.855169,0.088852,0.897181,0.658740,0.713086,0.034717,0.407851,0.533228,0.326062,0.307230,0.703764,0.411409,0.002218,0.195510,0.115298,0.200362,0.904377,0.518263,0.341822,0.722933,0.309747,0.280625,0.979109,0.977822,0.442056,0.894566,0.567697,0.719849,0.092509,0.829166,0.111333,0.271439,0.325594,0.369933,0.970427,0.185314,0.996753,0.142031,0.913726,0.478536,0.000677,0.616152,0.253487,0.459909,0.937720,0.263019,0.979994,0.798816,0.247785,0.549177,0.704777,0.651487,0.684281,0.209640,0.262977,0.945214,0.477755,0.328264,0.157331,0.833761,0.785642,0.426100,0.519999,0.930276,0.087046,0.157309,0.433193,0.699423,0.827269,0.057893,0.767584,0.582534,0.408393,0.856793,0.163072,0.650814,0.001197,0.859018,0.168456,0.241890,0.974345,0.049130,0.293539,0.080248,0.323731,0.563129,0.917321,0.046963,0.969662,0.962761,0.607278,0.063937,0.150608,0.143494,0.530461,0.483971,0.650419,0.538016,0.376599,0.824433,0.201250,0.644314,0.805408,0.805138,0.134717,0.448937,0.848671,0.319734,0.235717,0.162420,0.653857,0.939715,0.776346,0.905603,0.059901,0.662674,0.730010,0.750809,0.975057,0.797097,0.157432,0.937507,0.799246,0.518227,0.480581,0.407534,0.797224,0.962457,0.268035,0.811556,0.069392,0.913550,0.920473,0.807506,0.014785,0.040517,0.255169,0.159158,0.402273,0.697478,0.466445,0.290741,0.115258,0.728170,0.149788,0.154055,0.980159,0.167802,0.139214,0.500131,0.363729,0.139486,0.364460,0.079569,0.986727,0.528041,0.306194,0.939711,0.493809,0.045265,0.079754,0.672063,0.347107,0.114271,0.259960,0.509295,0.337627,0.348978,0.668509,0.038023,0.430025,0.774185,0.870434,0.477476,0.720276,0.761676,0.573037,0.216966,0.973860,0.379008,0.507817,1.000000
0.813898,0.762328,0.005490,0.709755,0.520452,0.964693,0.632458,0.356740,0.436631,0.844681,0.998164,0.092810,0.054587,0.695988,0.581198,0.370305,0.278158,0.851536,0.475023,0.968783,0.791508,0.712148,0.793292,0.103574,0.058928,0.428504,0.957030,0.159243,0.375904,0.621784,0.125510,0.166142,0.023210,0.684666,0.675542,0.712444,0.156436,0.161930,0.168733,0.096559,0.554757,0.761217,0.446795,0.316177,0.225357,0.517909,0.562202,0.585243,0.494926,0.912984,0.696948,0.113004,0.575733,0.376914,0.601324,0.772403,0.119378,0.866943,0.687079,0.353148,0.021815,0.352922,0.106318,0.049388,0.451750,0.048039,0.674804,0.823341,0.521616,0.426359,0.600527,0.541444,0.512192,0.723833,0.894528,0.340824,0.767415,0.259057,0.446942,0.932223,0.422854,0.732082,0.219823,0.438548,0.207941,0.759617,0.702078,0.910316,0.066955,0.595808,0.857135,0.550593,0.433330,0.324888,0.275970,0.473339,0.636856,0.127542,0.439956,0.460261,0.624469,0.447240,0.473961,0.520493,0.297230,0.696013,0.334899,0.076642,0.487034,0.010000,0.375279,0.451817,0.697031,0.503463,0.504578,0.098884,0.787755,0.752952,0.074926,0.538809,0.759656,0.036010,0.932205,0.645336,0.829671,0.882898,0.272145,0.502437,0.032607,0.440652,0.609248,0.889673,0.189025,0.668365,0.477206,0.012257,0.191102,0.149409,0.294847,0.371103,0.650869,0.720024,0.242244,0.250711,0.622308,0.884301,0.695021,0.589658,0.972867,0.561765,0.552447,0.434914,0.220479,0.799191,0.673089,0.351453,0.647169,0.268790,0.977564,0.272443,0.828876,0.354611,0.420830,0.324087,0.275392,0.501857,0.018583,0.355745,0.491170,0.388081,0.374018,0.829194,0.053919,0.679391,0.335353,0.848159,0.625896,0.640042,0.520389,0.474983,0.800432,0.600735,0.434575,0.784789,0.938495,0.259390,0.976729,0.397631,1.000000
0.525030,0.517742,0.373256,0.647803,0.442530,0.565522,0.526882,0.536401,0.431230,0.490391,0.546327,0.481648,0.511604,0.486550,0.609150,0.549957,0.364585,0.407270,0.479894,0.662867,0.532825,0.413674,0.467598,0.338959,0.526739,0.443039,0.353828,0.548098,0.662514,0.382612,0.402693,0.548394,0.322842,0.458894,0.549490,0.488613,0.579170,0.575569,0.653459,0.521076,0.566193,0.499715,0.372527,0.293988,0.508194,0.529146,0.726908,0.441170,0.582440,0.464468,0.291846,0.430737,0.555376,0.608403,0.518440,0.497960,0.343941,0.600922,0.600942,0.457987,0.610106,0.479988,0.436261,0.637243,0.636098,0.373491,0.460718,0.413579,0.507525,0.573694,0.544968,0.536400,0.583594,0.500312,0.537658,0.404369,0.400108,0.541189,0.527939,0.526313,0.535756,0.618597,0.420424,0.613703,0.531902,0.531023,0.615702,0.423956,0.556902,0.473948,0.453805,0.333729,0.531056,0.566981,0.367730,0.553667,0.491207,0.418586,0.416362,0.519910,0.441800,0.395695,0.425044,0.479510,0.397561,0.598945,0.466705,0.544301,0.724590,0.552019,0.474153,0.504584,0.405235,0.501469,0.562859,0.501805,0.609100,0.531382,0.389752,0.561851,0.523582,0.505481,0.684192,0.511282,0.542385,0.561671,0.610538,0.663626,0.413764,0.483688,0.485396,0.607713,0.284346,0.429243,0.524514,0.717152,0.431147,0.459982,0.448466,0.428909,0.417170,0.465963,0.601045,0.437896,0.494333,0.515724,0.402863,0.437545,0.308720,0.556332,0.414035,0.443421,0.361997,0.489507,0.696351,0.452028,0.359310,0.493735,0.460577,0.396855,0.460788,0.559300,0.430213,0.537931,0.543578,0.639362,0.500515,0.332571,0.327331,0.482525,0.641734,0.468537,0.493490,0.397232,0.330135,0.418150,0.480418,0.688533,0.532683,0.434900,0.334905,0.499916,0.458272,0.456661,0.319403,0.520060,0.541200,0.596471,0.000000
0.747576,0.873996,0.127030,0.855198,0.662182,0.363723,0.897481,0.051281,0.617169,0.589747,0.496734,0.510094,0.362134,0.585044,0.343986,0.943895,0.923722,0.688843,0.647295,0.284649,0.857666,0.756935,0.237290,0.218850,0.244830,0.614106,0.150677,0.920377,0.427399,0.708693,0.941750,0.904657,0.503072,0.679713,0.594160,0.847878,0.441615,0.496291,0.187587,0.681663,0.426212,0.771744,0.820141,0.487697,0.241561,0.228075,0.247020,0.790878,0.363047,0.432267,0.220636,0.387586,0.579910,0.760536,0.965648,0.062379,0.996089,0.380738,0.766065,0.732482,0.862386,0.233419,0.291015,0.000248,0.846600,0.048214,0.491956,0.732545,0.306720,0.794811,0.957048,0.227589,0.718239,0.405515,0.536189,0.443768,0.497399,0.014854,0.652734,0.746412,0.685898,0.507928,0.404847,0.415974,0.997852,0.745606,0.222707,0.976967,0.819988,0.002672,0.993057,0.331925,0.613033,0.486514,0.604142,0.041847,0.893856,0.796686,0.283835,0.284225,0.227699,0.500651,0.737464,0.532514,0.400759,0.645933,0.588967,0.388992,0.747658,0.519376,0.559024,0.168708,0.991298,0.839592,0.439899,0.702920,0.002441,0.820909,0.538865,0.756295,0.233119,0.308201,0.808024,0.067154,0.144793,0.616457,0.242047,0.688464,0.633363,0.736571,0.090287,0.664463,0.994998,0.866776,0.545101,0.978999,0.448074,0.917851,0.933349,0.284562,0.559296,0.278035,0.085965,0.223427,0.105340,0.126137,0.552659,0.268028,0.188811,0.077001,0.737339,0.183793,0.930253,0.468603,0.258997,0.173182,0.344654,0.333195,0.869754,0.781126,0.996560,0.716352,0.183728,0.844394,0.443398,0.843096,0.529769,0.574497,0.168223,0.381184,0.683604,0.525036,0.000832,0.581401,0.742614,0.511663,0.283128,0.651029,0.496027,0.991603,0.051026,0.655982,0.200247,0.446093,0.028989,0.685322,0.921917,0.036560,1.000000
0.013986,0.002731,0.534937,0.174532,0.235722,0.859307,0.553255,0.209415,0.426967,0.542043,0.968284,0.306569,0.165916,0.193758,0.755987,0.188065,0.393305,0.766592,0.911756,0.813560,0.784248,0.639871,0.640774,0.045825,0.168237,0.904127,0.406594,0.342210,0.804364,0.969705,0.580580,0.421604,0.491667,0.109400,0.131541,0.629850,0.197712,0.543747,0.415781,0.183419,0.028767,0.322725,0.462715,0.089215,0.235001,0.049575,0.875202,0.195189,0.850924,0.170261,0.372443,0.745292,0.304648,0.581376,0.279754,0.296622,0.144646,0.888124,0.817088,0.959375,0.785297,0.520180,0.277698,0.128942,0.263563,0.417134,0.299268,0.088156,0.853470,0.819505,0.838746,0.954836,0.464097,0.666132,0.239712,0.290758,0.947712,0.528853,0.699663,0.934166,0.901633,0.814192,0.735184,0.796817,0.311591,0.096427,0.115618,0.154102,0.856082,0.839531,0.459948,0.324765,0.935277,0.207764,0.890029,0.469290,0.068214,0.414729,0.986799,0.330049,0.551243,0.095085,0.153343,0.745689,0.448591,0.017941,0.138884,0.866878,0.166838,0.368260,0.028949,0.597129,0.499945,0.881990,0.725861,0.154243,0.583799,0.660166,0.336243,0.404060,0.593540,0.578545,0.151284,0.919511,0.981703,0.264932,0.275176,0.270366,0.003563,0.971017,0.493722,0.866451,0.354831,0.333706,0.650610,0.410793,0.983603,0.805984,0.111595,0.246497,0.068305,0.069645,0.576819,0.580754,0.020588,0.234084,0.021448,0.143465,0.840716,0.765337,0.344478,0.177771,0.304728,0.097489,0.200383,0.185623,0.220350,0.906003,0.347657,0.210469,0.332725,0.394807,0.767217,0.961477,0.112797,0.841642,0.636741,0.028970,0.934515,0.964220,0.407518,0.912395,0.928426,0.224333,0.045671,0.295055,0.503949,0.198479,0.784813,0.686736,0.319093,0.994902,0.497790,0.528337,0.720930,0.135531,0.535715,0.803641,1.000000
0.568774,0.084200,0.312250,0.355338,0.738321,0.952321,0.282634,0.987106,0.426334,0.505904,0.902148,0.316671,0.811153,0.642822,0.892478,0.077578,0.697553,0.778137,0.760134,0.405603,0.023376,0.726707,0.943030,0.717767,0.411257,0.699836,0.227301,0.942633,0.797336,0.307321,0.325153,0.678444,0.661528,0.527345,0.877588,0.253542,0.179856,0.767937,0.203000,0.524743,0.044801,0.014231,0.952484,0.112720,0.730231,0.206263,0.204208,0.680274,0.751953,0.706787,0.895994,0.900565,0.922745,0.231971,0.027433,0.814016,0.105467,0.045069,0.358461,0.116127,0.521483,0.949786,0.557369,0.838192,0.338873,0.652443,0.073045,0.838914,0.144949,0.438286,0.334443,0.027159,0.221515,0.679794,0.304223,0.142907,0.671817,0.235966,0.637252,0.140333,0.319450,0.293106,0.999070,0.884644,0.019666,0.630575,0.575638,0.772125,0.675188,0.193309,0.654483,0.016078,0.370023,0.510409,0.401227,0.885174,0.213119,0.973497,0.903906,0.844306,0.974830,0.067537,0.580832,0.948547,0.058617,0.228786,0.553097,0.420439,0.831625,0.768275,0.323267,0.723822,0.532551,0.460336,0.273694,0.698297,0.506305,0.128506,0.931250,0.801499,0.144553,0.191618,0.175951,0.009161,0.063490,0.494673,0.185420,0.354421,0.117070,0.436784,0.809789,0.101891,0.325660,0.352439,0.431845,0.916330,0.429069,0.849801,0.678009,0.274269,0.297666,0.482837,0.433107,0.055386,0.920284,0.245339,0.201816,0.562497,0.783038,0.812433,0.473149,0.765430,0.458479,0.329627,0.992722,0.136661,0.195525,0.499931,0.317552,0.122633,0.812306,0.211630,0.533614,0.287122,0.052740,0.528337,0.475334,0.042381,0.941726,0.935600,0.154537,0.764506,0.911666,0.420699,0.074539,0.199179,0.909458,0.430293,0.504213,0.280765,0.897377,0.954179,0.976879,0.221524,0.416671,0.511266,0.413796,0.273796,1.000000
0.741136,0.969377,0.761403,0.749360,0.273087,0.658599,0.312838,0.857245,0.041113,0.868949,0.978549,0.870779,0.311468,0.178694,0.976465,0.394659,0.886524,0.718138,0.291602,0.842117,0.371012,0.501664,0.098901,0.749872,0.057758,0.551288,0.260942,0.698235,0.002253,0.603718,0.421290,0.065768,0.183248,0.979655,0.045990,0.035425,0.889949,0.177756,0.401732,0.091860,0.198104,0.162120,0.762740,0.634612,0.670361,0.636276,0.890537,0.980704,0.868190,0.386201,0.525548,0.023412,0.476124,0.181631,0.159993,0.317686,0.002416,0.505228,0.905744,0.947833,0.200941,0.607701,0.279891,0.472067,0.225458,0.237561,0.117602,0.135264,0.493550,0.562809,0.892244,0.548363,0.769070,0.277776,0.800523,0.903260,0.666457,0.320355,0.069344,0.843168,0.872659,0.900759,0.291312,0.584376,0.854565,0.950553,0.141551,0.329556,0.325703,0.539638,0.302418,0.955683,0.593068,0.610824,0.726326,0.881943,0.193385,0.095712,0.279170,0.676730,0.636088,0.309692,0.430813,0.087193,0.530446,0.396256,0.568307,0.957827,0.615628,0.717433,0.546272,0.869093,0.215941,0.301460,0.024741,0.590243,0.361238,0.417531,0.104014,0.087589,0.333016,0.313947,0.948987,0.861607,0.917109,0.364268,0.208716,0.411509,0.889460,0.721897,0.216282,0.383454,0.534030,0.875571,0.292112,0.087803,0.450706,0.489012,0.877782,0.564319,0.096588,0.764468,0.778937,0.705456,0.969342,0.558342,0.615922,0.656778,0.538571,0.002619,0.580091,0.914968,0.579997,0.672946,0.631087,0.438337,0.754959,0.102019,0.551525,0.234740,0.323432,0.166417,0.654655,0.740975,0.802022,0.555553,0.366221,0.263254,0.062046,0.542811,0.784346,0.926005,0.344977,0.375859,0.286230,0.863760,0.471321,0.006962,0.422540,0.374087,0.699964,0.204673,0.359916,0.319615,0.488403,0.066998,0.279670,0.168913,1.000000
0.486575,0.195718,0.981737,0.184721,0.721390,0.594191,0.140046,0.460320,0.766163,0.977635,0.514688,0.226757,0.197159,0.995270,0.445600,0.958018,0.846563,0.802182,0.244233,0.060003,0.027892,0.206933,0.437041,0.220242,0.478150,0.564837,0.281052,0.635806,0.530059,0.983682,0.089250,0.450585,0.085381,0.831732,0.772643,0.289878,0.628937,0.729540,0.379091,0.012030,0.074607,0.973147,0.528494,0.524126,0.363689,0.615625,0.847313,0.000798,0.925084,0.634213,0.761012,0.379466,0.661326,0.989177,0.636557,0.159015,0.653143,0.406148,0.229166,0.495879,0.571566,0.717837,0.002116,0.212091,0.310410,0.727195,0.866261,0.590218,0.001458,0.199462,0.810692,0.474422,0.091704,0.224007,0.690120,0.014920,0.423341,0.054829,0.981422,0.926602,0.794268,0.758309,0.859451,0.779272,0.089438,0.342356,0.471039,0.721874,0.201857,0.776333,0.443201,0.581500,0.892057,0.969339,0.718703,0.110291,0.780063,0.887248,0.911141,0.136638,0.980357,0.648828,0.903285,0.736880,0.271539,0.774179,0.927554,0.763370,0.406987,0.003667,0.553861,0.480846,0.877654,0.667859,0.158074,0.894093,0.265421,0.439108,0.768780,0.719703,0.662899,0.846571,0.272505,0.605630,0.561996,0.593102,0.406640,0.197336,0.156527,0.464649,0.117322,0.357599,0.685002,0.859795,0.141999,0.372741,0.462571,0.171884,0.041809,0.696723,0.024506,0.237154,0.949611,0.406260,0.796293,0.489452,0.850685,0.763740,0.790349,0.367061,0.780978,0.816208,0.781584,0.729315,0.006950,0.476924,0.053690,0.801536,0.298819,0.608677,0.151503,0.162456,0.288529,0.073540,0.892780,0.650944,0.311135,0.392052,0.782464,0.288124,0.481041,0.433003,0.969446,0.728381,0.612439,0.468211,0.468323,0.860596,0.696542,0.265963,0.134323,0.670680,0.697383,0.721926,0.689588,0.386321,0.839910,0.384083,1.000000
0.372793,0.416733,0.637673,0.542629,0.547827,0.444484,0.385559,0.631976,0.567299,0.508075,0.390619,0.466979,0.594283,0.727998,0.648083,0.706055,0.345719,0.448026,0.586690,0.624681,0.539345,0.518698,0.648668,0.390510,0.596152,0.485115,0.465038,0.666228,0.618759,0.494657,0.506733,0.527874,0.320730,0.361443,0.566887,0.623585,0.390097,0.638664,0.523393,0.476597,0.582090,0.488378,0.443018,0.338800,0.665668,0.443502,0.534189,0.542828,0.391804,0.443059,0.311820,0.675002,0.507709,0.591983,0.475034,0.514053,0.426021,0.543986,0.652576,0.501712,0.396610,0.407000,0.543245,0.556762,0.423061,0.489069,0.499201,0.498676,0.435908,0.573457,0.497513,0.459803,0.559716,0.495140,0.516548,0.525395,0.429551,0.602455,0.348246,0.429764,0.371041,0.358930,0.546486,0.656912,0.451079,0.576155,0.454372,0.497596,0.526938,0.280393,0.345839,0.674177,0.419865,0.498591,0.558785,0.617783,0.506048,0.284042,0.472957,0.397145,0.491577,0.530802,0.498819,0.588873,0.496729,0.455197,0.488466,0.674843,0.442169,0.628327,0.644088,0.478131,0.474678,0.647317,0.394695,0.371878,0.533891,0.763201,0.434904,0.536708,0.541705,0.378409,0.490757,0.385211,0.488083,0.538287,0.449775,0.379123,0.428222,0.582409,0.374500,0.322353,0.372018,0.494759,0.540744,0.426320,0.375389,0.396091,0.475671,0.722514,0.468170,0.610575,0.516329,0.633800,0.542773,0.548425,0.343520,0.543192,0.473972,0.394831,0.528895,0.528322,0.430847,0.556325,0.528260,0.451012,0.412088,0.387161,0.511642,0.218618,0.421010,0.458149,0.476819,0.385041,0.464210,0.369314,0.442322,0.538850,0.488937,0.534832,0.443146,0.493638,0.408471,0.730267,0.475981,0.461256,0.424906,0.611631,0.632217,0.417662,0.590273,0.588328,0.606458,0.524225,0.526876,0.476687,0.542559,0.533325,0.000000
0.553824,0.115808,0.282133,0.227960,0.012995,0.089401,0.199112,0.669199,0.511384,0.948086,0.588106,0.552041,0.801970,0.319798,0.104873,0.724386,0.370556,0.732138,0.058410,0.738802,0.857786,0.677865,0.732900,0.135675,0.631826,0.225512,0.294682,0.992686,0.324360,0.394086,0.838334,0.031764,0.509204,0.315643,0.543295,0.687325,0.028285,0.728320,0.336739,0.076579,0.501823,0.330689,0.273862,0.346445,0.915915,0.014600,0.411711,0.216408,0.853878,0.725334,0.639567,0.801102,0.663667,0.987011,0.151551,0.408788,0.219871,0.366691,0.011543,0.387649,0.047613,0.369723,0.866447,0.314567,0.118617,0.135188,0.313327,0.021087,0.569646,0.857398,0.231034,0.662216,0.775923,0.145617,0.099732,0.681159,0.539043,0.861690,0.591210,0.681413,0.812020,0.078406,0.566712,0.381364,0.981736,0.129361,0.283907,0.553160,0.041909,0.822849,0.700338,0.277626,0.450986,0.016875,0.481105,0.136310,0.984419,0.362768,0.095872,0.708440,0.738740,0.063224,0.035642,0.102405,0.156822,0.568034,0.218503,0.169245,0.487127,0.511877,0.126148,0.564096,0.280775,0.627941,0.597818,0.009160,0.731971,0.605663,0.016940,0.871422,0.159804,0.410742,0.330604,0.199619,0.367698,0.606318,0.834047,0.337991,0.057796,0.361099,0.547903,0.804132,0.258534,0.969647,0.173141,0.718869,0.671485,0.779147,0.992608,0.615606,0.739947,0.245369,0.631704,0.664989,0.562723,0.675119,0.997613,0.567269,0.504784,0.191349,0.330684,0.811128,0.340873,0.426167,0.859080,0.671240,0.380013,0.426610,0.469424,0.867080,0.299880,0.608828,0.209053,0.905264,0.182129,0.668532,0.766171,0.122167,0.005529,0.585710,0.282102,0.916135,0.904629,0.897636,0.331777,0.740707,0.396073,0.234875,0.154681,0.602507,0.594775,0.818219,0.415420,0.699704,0.742622,0.926017,0.036569,0.682664,1.000000
